1526909364273	117.25369193846406	31.85202723208578	0.7348858	0.0
1526909369784	117.253642683	31.852199887	2.352293	171.46545
1526909374793	117.253693095	31.852058082	2.134751	164.98526
1526909379790	117.253737349	31.851964244	2.243263	164.86592
1526909384797	117.253788366	31.851852515	2.268549	163.77394
1526909389781	117.25382853	31.851753068	2.108013	165.45674
1526909394775	117.253877506	31.851660228	2.269474	163.36824
1526909409326	117.25408139222836	31.851373111703563	1.991857	0.0
1526909414783	117.254275862	31.85120115	1.548388	166.83948
1526909419801	117.254304543	31.851117599	2.464911	183.30377
1526909424778	117.254275945	31.850991286	2.130065	173.66087
1526909429776	117.254246052	31.850882499	2.179151	155.12167
1526909434806	117.254203212	31.850794218	2.071454	173.85463
1526909439776	117.25416533	31.850710039	1.901479	175.27684
1526909444777	117.254112359	31.8506217	1.934591	186.83514
1526909449828	117.254092225	31.850557942	1.363591	130.94022
1526909454777	117.254153139	31.850466281	1.916305	161.31651
1526909459783	117.254171853	31.850358227	1.417708	186.02063
1526909464791	117.254170997	31.850259044	2.040758	170.0354
1526909469779	117.254180238	31.850146767	1.891313	175.43369
1526909474807	117.254176808	31.850048485	1.464228	178.55257
1526909479785	117.254170053	31.849958067	1.466943	173.1034
1526909484786	117.254185578	31.849857453	1.57259	177.1978
1526909490778	117.2542015481504	31.849732600182325	1.5122373	165.76265
1526909495779	117.254213954	31.849618005	1.696563	172.55809
1526909500784	117.254229221	31.849513959	1.598587	162.93385
1526909505776	117.254225844	31.849407168	2.049935	181.9162
1526909510776	117.254234514	31.849306459	1.775581	167.53271
1526909515780	117.254249848	31.849193863	1.977161	179.25682
1526909522780	117.25425452791214	31.84901938922346	1.9496303	178.7683
1526909527794	117.254245969	31.8489056	2.27349	172.0965
1526909532799	117.254245642	31.84878644	2.200898	171.28697
1526909537795	117.254249333	31.848668231	2.240708	173.83229
1526909542784	117.254242015	31.848553394	2.205818	174.55272
1526909547772	117.254236871	31.848438057	2.180579	170.10017
1526909552780	117.254231877	31.848346332	2.089761	178.80348
1526909557792	117.254233179	31.848250862	2.04202	173.76318
1526909562790	117.254249592	31.848157695	1.876296	165.27855
1526909567785	117.25428022	31.84805807	1.931551	171.22
1526909572830	117.254282339	31.847970309	1.823617	179.4577
1526909577785	117.254299597	31.847860812	1.70214	179.70186
1526909582789	117.254306811	31.847768351	1.60131	174.95831
1526909587854	117.254303841	31.847687271	1.419726	187.44196
1526909592818	117.254293367	31.847586721	1.964985	173.1553
1526909597855	117.254280161	31.847456416	1.897364	175.58354
1526909602856	117.254291705	31.847317008	2.492843	171.64435
