0.0
1526708786556	-0.55787706	0.73780304	-0.23209389	-9.428084	2.2695644	-1.3024803	2.3522096	6.6309633	2.58708	0.023547577	0.06638147	0.025898827	1.1786543E-4	3.322669E-4	1.2963441E-4
1526708786577	-0.6206914	0.6845705	-0.25658086	-9.043765	1.8127445	-1.2737838	2.1611416	6.2631187	2.9213405	0.045182407	0.1290805	0.05514388	4.6188763E-4	0.0013106356	5.3528696E-4
1526708786598	-0.62495005	0.5653296	-0.23848179	-9.041592	1.3945228	-1.1494323	1.9223377	5.8504353	2.8739953	0.064367935	0.18746968	0.08382725	0.0010085609	0.0028902704	0.0012287747
1526708786619	-0.4375715	0.46099383	-0.17673203	-9.150927	1.3396238	-0.73811543	1.5690147	5.7764444	2.7466764	0.08007508	0.2452967	0.111323774	0.0017315584	0.0050564464	0.002205587
1526708786642	-0.2512576	0.40669662	-0.104335785	-9.22217	1.5036917	-0.32679856	1.1614459	5.9888635	2.7602406	0.09170212	0.30525023	0.13895608	0.0025913748	0.007812163	0.0034583418
1526708786663	-0.23741713	0.35133478	-0.019163715	-9.0983095	1.7034116	-0.3650606	1.0043547	6.17871	2.9080696	0.10172589	0.36691567	0.16797952	0.0035566108	0.011166375	0.0049899984
1526708786683	-0.31726596	0.26296875	0.09475392	-8.699773	1.8065841	-0.6520259	1.1739194	6.12062	3.183785	0.113477804	0.42818817	0.19985187	0.004633795	0.0151462015	0.0068311477
1526708786705	-0.36304593	0.18524924	0.24806364	-8.362963	2.0509589	-1.2355218	1.6157011	5.942958	3.5113049	0.12965232	0.48768213	0.23500296	0.0058507626	0.019730514	0.009007777
1526708786725	-0.37582174	0.15969762	0.4333129	-8.50536	2.2477324	-1.8190178	2.2196236	5.899705	3.6005874	0.15180486	0.546563	0.27093795	0.007255278	0.024891559	0.011532501
1526708786748	-0.38327432	0.20547761	0.64517844	-9.194407	2.358668	-2.4312103	2.8189676	6.0619144	3.2026072	0.18002507	0.6072478	0.30299872	0.008916225	0.030666864	0.014405293
1526708786769	-0.40030873	0.28745574	0.84533274	-9.864535	2.45998	-3.0625339	3.4150627	6.3043413	2.5309525	0.21421269	0.67035955	0.32833567	0.01088955	0.03706182	0.017565385
