0.0
1526709766568	-0.035133477	0.26935667	-0.28106782	0.8776281	-0.3031661	-7.003523	-0.5107988	-0.46035087	2.6789584	-0.005113522	-0.004608496	0.026818607	-2.559531E-5	-2.3067445E-5	1.342383E-4
1526709766589	-0.07984881	0.32152456	-0.23848179	0.9664442	-0.35930586	-6.8217783	-0.60700977	-0.51081455	2.8571272	-0.011171669	-0.009706585	0.05533363	-1.0686094E-4	-9.450193E-5	5.4419076E-4
1526709766610	-0.11391764	0.33110642	-0.20228367	1.0729382	-0.3684126	-6.7452545	-0.6581638	-0.58360404	2.9808044	-0.017780524	-0.01556676	0.085264936	-2.5222055E-4	-2.2139124E-4	0.0012500908
1526709766632	-0.14479251	0.2991669	-0.16182692	1.1598389	-0.23481813	-6.6878614	-0.61902755	-0.6695539	3.0394802	-0.023958612	-0.022249117	0.1155999	-4.6050537E-4	-4.1009835E-4	0.0022524376
1526709766653	-0.14798647	0.23102923	-0.10752974	1.0715351	-0.1689513	-6.831344	-0.52963376	-0.6633849	2.992488	-0.029244522	-0.028869905	0.14546587	-7.2599726E-4	-6.651902E-4	0.0035551966
1526709766673	-0.1320167	0.12882276	-0.036198128	0.96268725	-0.16077496	-7.0800476	-0.4881292	-0.546957	2.8004704	-0.034131102	-0.0343454	0.17350091	-0.0010432187	-9.816091E-4	0.0051517584
1526709766694	-0.105400436	0.017034413	0.043650683	0.785095	-0.31516755	-7.4626675	-0.5493262	-0.36761233	2.4960756	-0.039630316	-0.038025506	0.19848871	-0.0014124253	-0.0013438556	0.0070137214
1526709766715	-0.06813765	-0.087301366	0.11285299	0.58773243	-0.5174201	-7.893115	-0.7076777	-0.12935263	2.1075249	-0.04669316	-0.039316487	0.21952248	-0.001843193	-0.0017298042	0.009099662
1526709766736	-0.026616272	-0.17460273	0.16182692	0.35981578	-0.74895734	-8.457481	-0.9008701	0.13675117	1.6308374	-0.05571162	-0.037947495	0.23584852	-0.0023557716	-0.0021165425	0.011378984
1526709766756	0.0010646508	-0.23315853	0.1863139	0.26385808	-0.97185296	-9.184459	-1.1158777	0.35464764	1.0029497	-0.06688248	-0.034397177	0.24588889	-0.002969406	-0.0024786578	0.013790281
1526709766777	0.008517207	-0.24167573	0.17673203	0.04659891	-0.879131	-9.643604	-1.170995	0.5309332	0.42065716	-0.07856938	-0.029098298	0.25008717	-0.0036952337	-0.00279551	0.016265279
1526709766798	0.021293016	-0.20228367	0.15011577	0.028959781	-0.9299374	-10.236665	-1.1458218	0.64903647	-0.10032368	-0.09004001	-0.022600902	0.24908285	-0.004539194	-0.003054286	0.018763833
1526709766821	0.05110324	-0.12669346	0.13095206	0.11914407	-1.0083742	-10.657548	-1.2274224	0.6326739	-0.60722446	-0.10229007	-0.016286619	0.24302256	-0.0054989513	-0.0032483407	0.021219516
1526709766842	0.07452556	-0.007452556	0.11178834	0.2654406	-0.92165756	-10.466238	-1.2405075	0.51248986	-0.7286463	-0.11470859	-0.011156169	0.2357282	-0.00658512	-0.0033857033	0.023615863
1526709766863	0.06174975	0.11391764	0.10859439	0.30991995	-0.68111706	-9.997527	-1.0790316	0.37802118	-0.40966606	-0.12551059	-0.007371862	0.2316271	-0.0077875173	-0.0034784437	0.02595517
1526709766883	0.009581857	0.15224507	0.13840461	0.3800256	-0.56563276	-9.767956	-0.89863753	0.28613	-0.06972122	-0.13447927	-0.004516195	0.23093127	-0.009084907	-0.0035377669	0.028263409
1526709766904	-0.0606851	0.09262462	0.1927018	0.39688677	-0.49034896	-9.930569	-0.8109063	0.23757485	-0.04112339	-0.14259711	-0.0021378729	0.2305196	-0.01047179	-0.0035710733	0.030573163
1526709766925	-0.10965904	-0.008517207	0.2533869	0.2755766	-0.48330984	-10.389713	-0.776533	0.30371764	-0.34944534	-0.15037085	9.0259383E-4	0.22702135	-0.011938217	-0.0035772563	0.032863345
1526709766946	-0.11072369	-0.11391764	0.30661944	0.077758595	-0.51430017	-10.839293	-0.7862253	0.48169884	-0.79396343	-0.15824163	0.0057248008	0.21907312	-0.013482952	-0.0035440836	0.035096236
1526709766966	-0.06600835	-0.20654227	0.34494686	-0.031830996	-0.5445152	-11.145388	-0.81426555	0.640995	-1.1625509	-0.16636825	0.012122131	0.20747049	-0.015102806	-0.0034550247	0.037224755
