1526709753844	117.170939638	31.901991549	0.0	163.36171
1526709756493	117.17118840722613	31.901462238231847	13.16199	0.0
1526709762195	117.171215162	31.901514769	0.738791	293.2655
1526709768169	117.171161544	31.901500627	1.296185	251.12788
1526709773166	117.171101429	31.901487444	1.091532	231.00249
1526709778150	117.171048945	31.901459894	1.321519	232.60953
1526709783157	117.170983405	31.901423186	1.452001	225.13194
1526709791157	117.170956884	31.901376363	1.152222	190.58696
1526709796156	117.170940921	31.901311829	1.094359	178.16617
1526709801154	117.170938658	31.901251751	1.055836	195.8211
1526709806151	117.170940461	31.901185906	1.249394	173.40282
1526709811153	117.170951205	31.90111873	1.176898	163.84348
1526709816160	117.170975105	31.901051279	1.313673	171.65523
1526709821149	117.171004394	31.900990424	1.300407	154.11072
1526709826156	117.17102539	31.900927266	1.346678	192.6389
1526709831149	117.170984508	31.900879495	1.346473	238.6602
1526709836163	117.170918318	31.900844747	1.368606	239.3901
1526709841151	117.170855508	31.900817652	1.020045	219.47559
1526709846203	117.170799717	31.900786924	1.27703	256.19943
1526709851164	117.170732886	31.900760469	1.078744	247.50142
1526709856175	117.170668841	31.900723342	1.239726	229.77525
1526709861147	117.170628996	31.90067492	1.123848	227.28079
1526709866157	117.170564533	31.900649184	1.563248	248.50357
1526709871150	117.170506323	31.900617492	1.538482	240.66492
1526709876167	117.170446591	31.900586749	1.099681	231.10341
1526709881159	117.170385057	31.900550455	1.280436	237.83199
1526709886149	117.170320098	31.900507684	1.270869	247.21051
1526709891148	117.170247228	31.900468472	1.386418	241.03586
1526709896155	117.170191306	31.900433424	1.00148	226.90092
1526709901149	117.170132462	31.900394357	1.358468	224.10783
1526709906159	117.17007946	31.90035184	1.017875	246.65468
1526709911159	117.170018763	31.90031969	1.159722	245.3114
1526709916157	117.169962191	31.900286492	1.104501	236.44347
1526709921168	117.169890708	31.9002558	1.262194	228.72409
1526709926151	117.169836825	31.900222993	1.086869	226.93082
1526709931154	117.16978652	31.900179713	1.172122	220.67506
