3	1526707959473	1.0214547	0.15413745	-10.466238	0.10752974	-0.02448697	0.10752974	-16.0	32.3125	39.25	0.5716535	0.05097403	0.023185572	-0.8185819
3	1526707959505	1.0561688	-0.024474034	-10.045355	0.029810224	-0.0649437	0.045779984	-18.1875	30.875	37.125	0.5486641	0.052328188	0.015900329	-0.8342522
3	1526707959591	1.1336055	-0.14420623	-9.299246	0.02555162	-0.05003859	0.03832743	-17.375	30.875	38.5625	0.54639924	0.053495005	0.014030844	-0.8356969
3	1526707959591	1.0354286	-0.4022884	-9.490556	0.02448697	-0.023422318	-0.007452556	-16.0	31.5625	38.5625	0.5524275	0.053829905	0.0145111615	-0.8316945
3	1526707959592	0.9531008	-0.49976593	-9.911438	0.09262462	-0.045779984	-0.057491146	-16.6875	31.5625	38.5625	0.5519199	0.05411259	0.012425228	-0.83204687
3	1526707959592	1.058855	-0.43296868	-9.882741	-0.005323254	0.046844635	-0.11285299	-15.9375	30.875	39.25	0.55449396	0.054739	0.012678208	-0.83028877
3	1526707959609	1.0710788	-0.33668005	-9.681866	0.06813765	-0.11178834	-0.17886133	-16.0625	33.0	38.5625	0.55846393	0.055751316	0.013110487	-0.8275494
3	1526707959627	0.9752466	-0.4700161	-9.691431	0.06174975	-0.103271134	-0.18524924	-15.1875	30.125	39.25	0.5616793	0.057303928	0.01398967	-0.8252497
3	1526707959661	1.1250054	-0.29047415	-9.940134	0.052167892	-0.09155997	-0.18524924	-16.625	30.875	39.25	0.56183004	0.057448026	0.015756745	-0.8251051
3	1526707959661	1.1254839	-0.36648154	-9.911438	0.036198128	-0.042586032	-0.18524924	-16.75	31.5625	37.125	0.55869645	0.05681794	0.016874872	-0.8272517
3	1526707959662	1.1092781	-0.32721144	-9.691431	0.010646508	0.013840461	-0.18524924	-18.125	31.625	38.5625	0.56100297	0.0573345	0.019193878	-0.8256028
3	1526707959662	1.149885	-0.36441395	-9.528818	-0.0010646508	0.042586032	-0.179926	-16.625	30.1875	39.25	0.5611704	0.058819275	0.021877002	-0.82531786
3	1526707959677	1.257033	-0.3732623	-9.404467	-0.0031939526	0.036198128	-0.17140879	-16.0	31.5625	37.875	0.56296635	0.06057818	0.023560055	-0.82392
3	1526707959681	1.2395304	-0.34402934	-9.280115	-0.006387905	0.011711159	-0.16182692	-15.9375	31.5625	39.25	0.56159246	0.060622964	0.024574634	-0.8248241
3	1526707959691	1.2582115	-0.25850165	-9.308811	-0.014905112	-0.02448697	-0.15756832	-17.375	30.875	39.25	0.55992484	0.06018504	0.025361829	-0.82596534
3	1526707959701	1.2663705	-0.15429512	-9.404467	-0.020228365	-0.06387905	-0.15543902	-16.75	33.0	37.875	0.557831	0.060913213	0.02507338	-0.8273364
3	1526707959711	1.2813025	-0.10834767	-9.710563	-0.020228365	-0.06387905	-0.15543902	-16.6875	31.625	39.25	0.5583186	0.062242415	0.0246163	-0.82692224
3	1526707959721	1.2395831	-0.12873222	-9.959266	-0.011711159	-0.08197811	-0.15330972	-17.375	30.1875	38.5625	0.5560402	0.06359767	0.02368921	-0.82838
3	1526707959731	1.2857875	-0.1103636	-10.083617	0.009581857	-0.07771951	-0.15330972	-17.4375	30.875	37.875	0.5536563	0.066016115	0.02274463	-0.82981277
3	1526707959742	1.4026515	-0.119160235	-9.949699	0.042586032	-0.054297194	-0.14905111	-18.1875	30.875	37.125	0.5554043	0.06920764	0.023701346	-0.82835656
3	1526707959751	1.4639553	-0.11766121	-9.6723	0.07346091	-0.030874874	-0.15224507	-17.375	30.1875	37.875	0.5569812	0.07117688	0.025957638	-0.82706225
3	1526707959761	1.5247141	-0.09732835	-9.433163	0.09262462	-0.021293016	-0.16289158	-15.9375	30.125	38.5625	0.557044	0.07227253	0.025130367	-0.8269505
3	1526707959771	1.5463676	-0.21064162	-9.2609825	0.10007718	-0.026616272	-0.17673203	-18.1875	31.625	37.125	0.5572128	0.072489895	0.021887816	-0.8269099
3	1526707959781	1.5560067	-0.2582432	-9.2609825	0.09581858	-0.034068827	-0.1905725	-16.0	31.5625	38.5625	0.554126	0.07270566	0.019583868	-0.8290204
