1526711550100	117.171699663	31.901160645	0.944724	159.84085
1526711553597	117.16930616428377	31.903343721096313	1.6358876	0.0
1526711559387	117.169436687	31.903171804	0.978471	131.84517
1526711564370	117.169337396	31.903287198	0.757695	131.84517
1526711569377	117.169320522	31.903383394	2.514022	351.45087
1526711574399	117.169275132	31.903530705	2.660618	346.9516
1526711579380	117.169239043	31.903665623	2.796926	2.035377
1526711584394	117.169259428	31.90381019	2.543773	15.159945
1526711589429	117.169264628	31.903939801	2.381236	5.731261
1526711594406	117.169268524	31.904072092	2.479729	12.486612
1526711599368	117.169263624	31.904228116	2.179638	6.044925
1526711604385	117.169266191	31.90438098	2.261653	7.436654
1526711609396	117.169265408	31.904522278	2.30038	0.841342
1526711614399	117.169254414	31.904681557	2.283514	7.558513
1526711619399	117.16924794	31.904815284	2.197454	2.025987
1526711624371	117.169238774	31.904978474	2.690766	1.521731
1526711629395	117.169216446	31.905152205	2.692134	358.2077
1526711634367	117.169166339	31.905337364	3.063761	350.6419
1526711639367	117.169052732	31.905563925	3.467703	334.9034
1526711644374	117.168944953	31.905720688	2.849772	335.00586
1526711649380	117.16885204	31.90584018	2.005779	335.51263
1526711654376	117.1687425	31.905962145	2.400866	341.78192
1526711659366	117.168613887	31.906106695	3.42283	331.2944
1526711664382	117.168475073	31.906233072	2.836794	331.94937
1526711669386	117.168334528	31.906374819	3.538691	324.1955
1526711674373	117.168178315	31.906522316	3.336666	318.94907
1526711679414	117.168010125	31.906665355	3.269831	314.97247
1526711684368	117.167830057	31.9067778	3.155107	304.18362
1526711689389	117.167639506	31.906859828	3.387599	288.56305
1526711694401	117.167475691	31.906909987	2.453661	307.75427
1526711699367	117.167339949	31.906959272	2.751804	283.05988
1526711704375	117.167146335	31.906995793	2.950283	278.22437
1526711709393	117.166974195	31.907008202	2.853701	272.1749
1526711714377	117.166805369	31.906980991	1.951587	261.16165
1526711719372	117.166624213	31.906965001	2.5237	258.22278
1526711724387	117.166429096	31.906970009	2.747306	280.03647
1526711729376	117.166243544	31.90697358	2.519719	271.16632
1526711734386	117.166032184	31.906964149	2.667874	260.87872
1526711739388	117.165843958	31.906920975	2.394476	250.80635
1526711744386	117.16566129	31.90688631	2.227862	260.6784
1526711749376	117.165484557	31.906875971	2.721237	263.9601
1526711754389	117.165313055	31.906872491	2.878128	277.22073
1526711759380	117.165135281	31.906876858	2.974455	285.69833
1526711764378	117.164922493	31.906901881	3.107426	284.08548
1526711769369	117.164718819	31.906942017	3.235215	310.04794
1526711774395	117.164529842	31.906995625	3.379026	298.45453
1526711779376	117.164324472	31.907024488	2.889729	284.94455
1526711784391	117.164166466	31.90705991	1.873877	303.00247
1526711789370	117.164025868	31.907133391	2.944175	313.16675
1526711794373	117.16386526	31.907195993	2.751786	298.9388
1526711799383	117.163694177	31.907242726	2.769751	294.05634
1526711804380	117.163514347	31.907283959	2.883634	298.1343
1526711809405	117.163336408	31.907346509	3.162968	299.3399
1526711814389	117.163168302	31.907400006	2.667026	302.58734
1526711819371	117.162986517	31.907427925	2.100593	288.2365
1526711824372	117.162825866	31.907467982	2.871228	289.05685
1526711829391	117.162676635	31.907561086	2.855702	324.4391
1526711834389	117.162504894	31.907680421	3.247213	310.25232
1526711839394	117.162358591	31.907791311	3.131055	318.26804
1526711844380	117.162234465	31.907901237	2.950078	330.7177
1526711849386	117.162165816	31.908023221	2.469604	350.8042
1526711854382	117.162090109	31.90815843	2.728534	338.3712
1526711859385	117.162000062	31.908310748	3.164212	331.04263
1526711864390	117.16190781	31.908469001	2.590104	350.97833
1526711869381	117.161834933	31.908601561	2.834858	342.35425
1526711874376	117.161753041	31.90873054	2.824174	337.63345
1526711879377	117.161652629	31.908850139	2.287869	344.4879
1526711884389	117.161575174	31.908965751	2.279281	348.10153
1526711889423	117.161494133	31.909084313	2.519099	344.4627
1526711894421	117.161403982	31.909222649	2.635197	330.95654
1526711899384	117.161299573	31.909361057	3.09017	348.0031
1526711904377	117.161202654	31.909504782	2.538542	338.5441
1526711909388	117.16110219	31.909619098	2.135241	338.1104
1526711914388	117.160982171	31.909734289	2.443463	325.26743
1526711919384	117.160865285	31.909840744	2.061736	308.315
1526711924407	117.160712524	31.909899827	2.460504	272.8748
1526711929376	117.160538868	31.909851993	2.93915	181.76657
1526711934380	117.160475126	31.909747975	2.24823	173.6183
1526711939375	117.160341289	31.909705355	3.24324	279.11142
1526711944370	117.160175361	31.909668605	3.145765	265.73053
1526711949380	117.160010155	31.909675816	2.768011	276.5884
1526711954399	117.159853562	31.90967574	2.813423	268.57635
