2018-05-23 11:01:51:606	1527044511606	267.408	11.159845	0.0	0.9587624	0.28420883	0.0
2018-05-23 11:01:56:653	1527044516653	268.60422	12.033658	0.0	0.06320944	0.99800026	0.0
2018-05-23 11:02:01:682	1527044521682	267.93994	11.387226	0.0	0.6045515	-0.79656607	0.0
2018-05-23 11:02:06:704	1527044526704	267.76398	11.608632	0.0	0.35678446	0.93418676	0.0
2018-05-23 11:02:11:736	1527044531736	267.7124	11.112873	0.1	0.6477583	-0.7618459	0.0
2018-05-23 11:02:16:756	1527044536756	267.86115	11.28579	0.1	-0.26781008	-0.9634717	0.0
2018-05-23 11:02:21:784	1527044541784	267.84238	11.009712	0.1	0.34026116	0.940331	0.0
2018-05-23 11:02:26:808	1527044546808	268.6733	9.423108	0.1	0.30514187	0.9523069	0.0
2018-05-23 11:02:31:838	1527044551838	267.6452	4.75543	0.1	-0.12257086	0.9924598	0.0
2018-05-23 11:02:36:865	1527044556865	317.2186	0.0	0.1	0.040395908	-0.9991837	0.0
2018-05-23 11:02:41:888	1527044561888	317.2186	0.0	0.1	*	*	*
2018-05-23 11:02:46:933	1527044566933	317.2186	0.0	0.1	*	*	*
2018-05-23 11:02:51:953	1527044571953	*	*	0.1	*	*	*
2018-05-23 11:02:56:987	1527044576987	*	*	0.1	*	*	*
2018-05-23 11:03:02:015	1527044582015	*	*	0.0	-0.3074219	-0.9515733	0.0
2018-05-23 11:03:07:042	1527044587042	*	*	0.0	*	*	*
2018-05-23 11:03:12:092	1527044592092	*	*	0.0	*	*	*
2018-05-23 11:03:17:139	1527044597139	*	*	0.0	*	*	*
2018-05-23 11:03:22:187	1527044602187	*	*	0.0	*	*	*
2018-05-23 11:03:27:214	1527044607214	*	*	0.0	*	*	*
2018-05-23 11:03:32:236	1527044612236	*	*	0.0	0.18654054	0.98244727	0.0
2018-05-23 11:03:37:264	1527044617264	269.79294	0.0	0.0	-0.20593314	-0.97856605	0.0
2018-05-23 11:03:42:294	1527044622294	266.67947	8.131824	0.0	0.67518353	0.7376498	0.0
2018-05-23 11:03:47:337	1527044627337	267.47726	9.560957	0.0	0.59504914	0.8036893	0.0
2018-05-23 11:03:52:369	1527044632369	269.5797	10.832492	0.0	0.88613904	0.4634195	0.0
2018-05-23 11:03:57:388	1527044637388	271.63336	8.457142	0.0	0.06517485	0.99787384	0.0
2018-05-23 11:04:02:410	1527044642410	187.95982	0.829249	0.0	0.20437312	-0.97889304	0.0
2018-05-23 11:04:07:434	1527044647434	187.95982	0.829249	0.0	-0.12020286	-0.99274933	0.0
2018-05-23 11:04:12:457	1527044652457	264.69418	4.962889	0.0	-0.93742704	0.34818175	0.0
2018-05-23 11:04:17:484	1527044657484	263.11105	8.238097	0.0	0.96072453	0.27750382	0.0
2018-05-23 11:04:22:504	1527044662504	266.56064	10.193443	0.0	-0.50868326	0.86095375	0.0
2018-05-23 11:04:27:533	1527044667533	268.8801	11.592235	0.1	0.896796	0.44244432	0.0
2018-05-23 11:04:32:563	1527044672563	267.81158	12.045918	0.1	-0.09590325	0.99539065	0.0
2018-05-23 11:04:37:590	1527044677590	268.67386	10.476521	0.1	-0.13542588	0.9907875	0.0
2018-05-23 11:04:42:618	1527044682618	272.13702	8.357059	0.2	0.2289604	0.9734357	0.0
2018-05-23 11:04:47:640	1527044687640	268.72626	4.134902	0.2	0.18589777	0.9825691	0.0
2018-05-23 11:04:52:664	1527044692664	36.91573	0.0	0.2	*	*	*
2018-05-23 11:04:57:686	1527044697686	36.91573	0.0	0.2	*	*	*
2018-05-23 11:05:02:709	1527044702709	*	*	0.2	*	*	*
2018-05-23 11:05:07:736	1527044707736	*	*	0.2	*	*	*
2018-05-23 11:05:12:767	1527044712767	*	*	0.2	*	*	*
2018-05-23 11:05:17:797	1527044717797	*	*	0.2	*	*	*
2018-05-23 11:05:22:837	1527044722837	*	*	0.1	*	*	*
2018-05-23 11:05:27:871	1527044727871	*	*	0.1	*	*	*
2018-05-23 11:05:32:890	1527044732890	*	*	0.1	*	*	*
2018-05-23 11:05:37:916	1527044737916	*	*	0.0	*	*	*
2018-05-23 11:05:42:951	1527044742951	*	*	0.0	*	*	*
2018-05-23 11:05:47:992	1527044747992	*	*	0.0	*	*	*
2018-05-23 11:05:53:027	1527044753027	*	*	0.0	*	*	*
2018-05-23 11:05:58:054	1527044758054	*	*	0.0	*	*	*
2018-05-23 11:06:03:083	1527044763083	*	*	0.0	*	*	*
2018-05-23 11:06:08:120	1527044768120	*	*	0.0	*	*	*
2018-05-23 11:06:13:144	1527044773144	*	*	0.0	-0.09205654	0.99575377	0.0
2018-05-23 11:06:18:167	1527044778167	267.6265	0.0	0.0	-0.16680351	-0.98599017	0.0
2018-05-23 11:06:23:191	1527044783191	269.0051	5.468887	0.0	0.5225622	0.8526012	0.0
2018-05-23 11:06:28:218	1527044788218	257.86264	3.908199	0.0	-0.06381281	0.9979619	0.0
2018-05-23 11:06:33:244	1527044793244	269.64197	7.76621	0.0	-0.89414275	-0.44778207	0.0
2018-05-23 11:06:38:266	1527044798266	268.99744	9.375985	0.0	0.99555606	-0.0941709	0.0
2018-05-23 11:06:43:296	1527044803296	270.17307	9.227006	0.0	0.5242927	0.8515381	0.0
2018-05-23 11:06:48:330	1527044808330	275.8822	5.479403	0.0	-0.024125133	-0.99970895	0.0
2018-05-23 11:06:53:351	1527044813351	275.8822	5.479403	0.0	-0.014216726	-0.9998989	0.0
2018-05-23 11:06:58:371	1527044818371	275.8822	5.479403	0.0	*	*	*
2018-05-23 11:07:03:391	1527044823391	*	*	0.0	*	*	*
2018-05-23 11:07:08:412	1527044828412	*	*	0.0	-0.105394	-0.99443054	0.0
2018-05-23 11:07:13:434	1527044833434	224.69383	0.0	0.0	-0.95143825	-0.30783963	0.0
2018-05-23 11:07:18:455	1527044838455	262.944	8.403954	0.0	0.89863586	0.43869528	0.0
2018-05-23 11:07:23:478	1527044843478	265.89017	9.701805	0.0	0.39437637	0.918949	0.0
2018-05-23 11:07:28:500	1527044848500	261.97742	9.573318	0.0	0.43066004	-0.9025142	0.0
2018-05-23 11:07:33:528	1527044853528	269.75897	10.636115	0.0	-0.472795	0.8811724	0.0
2018-05-23 11:07:38:554	1527044858554	267.10263	11.680284	0.0	0.54147255	0.84071845	0.0
2018-05-23 11:07:43:582	1527044863582	267.1403	9.49744	0.0	-0.024248686	-0.999706	0.0
2018-05-23 11:07:48:605	1527044868605	264.22934	3.669169	0.0	-0.40364367	0.9149163	0.0
2018-05-23 11:07:53:628	1527044873628	42.88126	0.636487	0.0	*	*	*
2018-05-23 11:07:58:655	1527044878655	42.88126	0.636487	0.0	*	*	*
2018-05-23 11:08:03:677	1527044883677	42.88126	0.636487	0.0	*	*	*
2018-05-23 11:08:08:697	1527044888697	*	*	0.0	*	*	*
2018-05-23 11:08:13:725	1527044893725	*	*	0.0	*	*	*
2018-05-23 11:08:18:753	1527044898753	*	*	0.0	-0.102385014	-0.99474484	0.0
2018-05-23 11:08:23:792	1527044903792	*	*	0.0	*	*	*
2018-05-23 11:08:28:826	1527044908826	*	*	0.0	*	*	*
2018-05-23 11:08:33:845	1527044913845	*	*	0.0	*	*	*
2018-05-23 11:08:38:863	1527044918863	*	*	0.0	*	*	*
2018-05-23 11:08:43:885	1527044923885	*	*	0.0	*	*	*
2018-05-23 11:08:48:922	1527044928922	*	*	0.0	*	*	*
2018-05-23 11:08:53:951	1527044933951	*	*	0.0	*	*	*
2018-05-23 11:08:58:978	1527044938978	252.12383	5.079247	0.0	-0.16523775	-0.98625374	0.0
2018-05-23 11:09:04:004	1527044944004	266.47858	9.358743	0.0	0.6137437	0.78950536	0.0
2018-05-23 11:09:09:038	1527044949038	268.57968	11.85928	0.0	0.97303635	0.23065178	0.0
2018-05-23 11:09:14:067	1527044954067	277.5325	9.796935	0.0	0.79010165	0.61297584	0.0
2018-05-23 11:09:19:094	1527044959094	47.126774	1.566074	0.0	-0.3712053	0.92855084	0.0
2018-05-23 11:09:24:138	1527044964138	47.126774	1.566074	0.0	-0.07781261	-0.996968	0.0
2018-05-23 11:09:29:184	1527044969184	264.80692	0.0	0.0	-0.42359495	-0.9058517	0.0
2018-05-23 11:09:34:209	1527044974209	268.50308	9.267156	0.0	0.95364	0.30094984	0.0
2018-05-23 11:09:39:236	1527044979236	271.38083	11.660606	0.0	0.68461984	0.7289003	0.0
2018-05-23 11:09:44:260	1527044984260	269.79193	9.875161	0.0	-0.1742481	0.98470175	0.0
2018-05-23 11:09:49:281	1527044989281	273.687	4.898542	0.0	0.9453737	-0.32598853	0.0
2018-05-23 11:09:54:306	1527044994306	354.32132	9.612062	0.0	-0.9352337	0.35403094	0.0
2018-05-23 11:09:59:332	1527044999332	354.40945	11.852327	0.0	-0.948405	-0.31706133	0.0
2018-05-23 11:10:04:374	1527045004374	355.74115	10.933798	0.0	-0.5206219	0.85378736	0.0
2018-05-23 11:10:09:396	1527045009396	0.366948	8.512728	0.0	-0.81901294	0.57377505	0.0
2018-05-23 11:10:14:422	1527045014422	1.461724	3.056854	0.0	0.9084568	-0.41797873	0.0
2018-05-23 11:10:19:443	1527045019443	3.281101	0.497586	0.0	-0.99999183	0.0040412466	0.0
2018-05-23 11:10:24:464	1527045024464	353.27118	0.0	0.0	0.936966	-0.34942052	0.0
2018-05-23 11:10:29:491	1527045029491	353.731	9.466327	0.0	0.4486943	0.89368534	0.0
2018-05-23 11:10:34:513	1527045034513	355.15094	10.165733	0.0	0.07240373	0.9973754	0.0
2018-05-23 11:10:39:533	1527045039533	357.9021	9.013925	0.0	-0.9708046	0.23987186	0.0
2018-05-23 11:10:44:555	1527045044555	359.85828	9.75409	0.0	0.6183436	-0.7859079	0.0
2018-05-23 11:10:49:586	1527045049586	354.30054	11.226969	0.0	-0.73696584	0.67592996	0.0
2018-05-23 11:10:54:606	1527045054606	357.79395	11.673621	0.0	-0.17304967	-0.9849131	0.0
2018-05-23 11:10:59:628	1527045059628	5.782661	10.884597	0.0	-0.7420362	0.6703598	0.0
2018-05-23 11:11:04:667	1527045064667	359.33258	10.009877	0.0	-0.9993774	0.035280645	0.0
2018-05-23 11:11:09:702	1527045069702	358.8466	10.343704	0.0	0.99462205	-0.10357118	0.0
2018-05-23 11:11:14:728	1527045074728	358.52246	10.609707	0.0	0.21274243	-0.9771083	0.0
2018-05-23 11:11:19:767	1527045079767	357.3561	11.390761	0.0	0.5064082	0.8622939	0.0
2018-05-23 11:11:24:809	1527045084809	358.90796	10.924645	0.0	-0.82655495	0.562856	0.0
2018-05-23 11:11:29:852	1527045089852	7.976615	9.80458	0.0	0.57501984	0.81813943	0.0
2018-05-23 11:11:34:878	1527045094878	89.44519	0.886931	0.0	-0.99832034	0.05793545	0.0
2018-05-23 11:11:39:917	1527045099917	89.44519	0.886931	0.0	0.94835097	-0.31722304	0.0
2018-05-23 11:11:44:938	1527045104938	*	*	0.0	0.9268584	-0.37541103	0.0
2018-05-23 11:11:49:972	1527045109972	348.22046	5.764355	0.0	-0.5216931	0.85313326	0.0
2018-05-23 11:11:54:994	1527045114994	353.07605	2.926014	0.0	-0.16153488	0.986867	0.0
2018-05-23 11:12:00:017	1527045120017	357.12558	6.542577	0.0	-0.8673779	0.49765012	0.0
2018-05-23 11:12:05:039	1527045125039	358.86664	9.593047	0.0	-0.99948925	-0.031957254	0.0
2018-05-23 11:12:10:054	1527045130054	4.278947	12.865397	0.0	-0.08452073	0.99642175	0.0
2018-05-23 11:12:15:068	1527045135068	17.187834	14.107195	0.0	-0.85396475	-0.52033085	0.0
2018-05-23 11:12:20:106	1527045140106	18.215622	11.357992	0.0	-0.08473611	0.9964034	0.0
2018-05-23 11:12:25:148	1527045145148	20.74402	10.907486	0.0	-0.99371785	0.11191445	0.0
2018-05-23 11:12:30:189	1527045150189	22.312757	9.590355	0.0	0.79209274	-0.6104008	0.0
2018-05-23 11:12:35:209	1527045155209	21.495245	9.088944	0.0	-0.9999806	0.006224389	0.0
2018-05-23 11:12:40:231	1527045160231	20.078228	7.351845	0.0	0.956698	-0.29108238	0.0
2018-05-23 11:12:45:261	1527045165261	24.39324	6.801409	0.0	-0.31016198	-0.9506837	0.0
2018-05-23 11:12:50:286	1527045170286	25.41649	6.575059	0.0	-0.9978348	-0.06576996	0.0
2018-05-23 11:12:55:307	1527045175307	18.920996	0.0	0.0	-0.79340786	-0.6086904	0.0
2018-05-23 11:13:00:354	1527045180354	18.920996	0.0	0.0	*	*	*
2018-05-23 11:13:05:374	1527045185374	18.920996	0.0	0.0	*	*	*
2018-05-23 11:13:10:395	1527045190395	*	*	0.0	-0.9903031	-0.13892353	0.0
2018-05-23 11:13:15:414	1527045195414	18.749155	0.410923	0.0	0.980631	0.1958644	0.0
2018-05-23 11:13:20:439	1527045200439	353.48672	0.785507	0.0	0.988264	0.15275538	0.0
2018-05-23 11:13:25:463	1527045205463	302.12952	1.52735	0.0	-0.89119357	-0.4536232	0.0
2018-05-23 11:13:30:487	1527045210487	290.4025	4.97959	0.1	0.6285056	0.77780503	0.0
2018-05-23 11:13:35:507	1527045215507	291.94302	8.699821	0.1	0.3856804	-0.92263246	0.0
2018-05-23 11:13:40:528	1527045220528	291.44092	0.0	0.1	*	*	*
2018-05-23 11:13:45:562	1527045225562	291.44092	0.0	0.1	0.22511269	-0.97433275	0.0
2018-05-23 11:13:50:585	1527045230585	288.89377	0.0	0.1	-0.13465305	-0.9908928	0.0
2018-05-23 11:13:55:609	1527045235609	287.32254	0.874833	0.1	0.76030403	0.64956737	0.0
2018-05-23 11:14:00:624	1527045240624	291.7759	4.991957	0.1	0.73452157	0.67858535	0.0
2018-05-23 11:14:05:661	1527045245661	296.4717	9.203048	0.1	0.6262793	0.7795988	0.0
2018-05-23 11:14:10:695	1527045250695	301.7681	12.637265	0.1	-0.9985214	0.05436009	0.0
2018-05-23 11:14:15:713	1527045255713	300.91846	10.676779	0.1	-0.086059004	-0.99629	0.0
2018-05-23 11:14:20:731	1527045260731	298.51697	9.520446	0.0	0.94686013	-0.32164562	0.0
2018-05-23 11:14:25:744	1527045265744	296.86426	9.487851	0.0	0.75715584	0.6532343	0.0
2018-05-23 11:14:30:773	1527045270773	294.33685	10.374058	0.0	0.35731682	0.93398327	0.0
2018-05-23 11:14:35:789	1527045275789	292.0341	11.897855	0.0	0.3533538	0.9354898	0.0
2018-05-23 11:14:40:805	1527045280805	289.1389	12.28046	0.0	-0.42220533	0.9065002	0.0
2018-05-23 11:14:45:819	1527045285819	289.2951	12.557482	0.0	-0.8114214	-0.58446157	0.0
2018-05-23 11:14:50:836	1527045290836	282.5207	9.483428	0.0	0.62411624	0.7813315	0.0
2018-05-23 11:14:55:846	1527045295846	287.29575	7.263839	0.0	-0.33585903	-0.94191223	0.0
2018-05-23 11:15:00:873	1527045300873	280.68912	8.811869	0.0	0.32015514	0.9473651	0.0
2018-05-23 11:15:05:887	1527045305887	275.13223	5.140789	0.0	0.21260005	-0.9771393	0.0
2018-05-23 11:15:10:909	1527045310909	276.3021	3.417364	0.0	-0.2618514	0.9651082	0.0
2018-05-23 11:15:15:926	1527045315926	273.81866	7.924598	0.0	0.12489588	0.99216986	0.0
2018-05-23 11:15:20:939	1527045320939	272.6794	9.458118	0.0	-0.113421425	0.99354696	0.0
2018-05-23 11:15:25:962	1527045325962	272.6794	9.458118	0.0	-0.03100703	-0.99951917	0.0
2018-05-23 11:15:30:997	1527045330997	*	*	0.0	-0.09209615	-0.9957501	0.0
2018-05-23 11:15:36:021	1527045336021	266.34576	1.39757	0.0	0.2759179	0.9611812	0.0
2018-05-23 11:15:41:040	1527045341040	260.35815	0.646436	0.0	-0.5039601	-0.863727	0.0
2018-05-23 11:15:46:082	1527045346082	263.416	4.896307	0.0	0.56262726	0.8267107	0.0
2018-05-23 11:15:51:102	1527045351102	262.6904	6.192195	0.0	-0.19533226	0.9807371	0.0
2018-05-23 11:15:56:124	1527045356124	261.4484	5.664802	0.0	0.22415073	0.9745545	0.0
2018-05-23 11:16:01:163	1527045361163	260.853	0.0	0.0	*	*	*
2018-05-23 11:16:06:183	1527045366183	260.853	0.0	0.0	*	*	*
2018-05-23 11:16:11:203	1527045371203	260.853	0.0	0.0	*	*	*
2018-05-23 11:16:16:223	1527045376223	*	*	0.0	-0.15033437	-0.98863524	0.0
2018-05-23 11:16:21:243	1527045381243	261.65393	0.129839	0.0	-0.26130173	-0.96525717	0.0
2018-05-23 11:16:26:260	1527045386260	259.38745	0.978302	0.0	0.4855019	0.87423563	0.0
2018-05-23 11:16:31:279	1527045391279	257.61847	4.077938	0.0	0.87397903	0.4859636	0.0
2018-05-23 11:16:36:298	1527045396298	256.89972	7.56655	0.0	-0.25820428	0.9660903	0.0
2018-05-23 11:16:41:317	1527045401317	258.7837	12.119696	0.0	0.8364625	0.5480242	0.0
2018-05-23 11:16:46:336	1527045406336	259.83994	12.984015	0.0	0.13709377	0.9905581	0.0
2018-05-23 11:16:51:345	1527045411345	261.25397	11.575946	0.0	0.2957872	0.95525384	0.0
2018-05-23 11:16:56:372	1527045416372	261.33194	8.571474	0.0	0.18097486	0.9834877	0.0
2018-05-23 11:17:01:394	1527045421394	261.33194	8.571474	0.0	*	*	*
2018-05-23 11:17:06:416	1527045426416	262.7019	0.0	0.0	*	*	*
2018-05-23 11:17:11:431	1527045431431	262.7019	0.0	0.0	0.35105565	0.9363546	0.0
2018-05-23 11:17:16:451	1527045436451	*	*	0.0	-0.215488	-0.9765065	0.0
2018-05-23 11:17:21:485	1527045441485	*	*	0.0	0.4310435	0.9023311	0.0
2018-05-23 11:17:26:508	1527045446508	*	*	0.0	*	*	*
2018-05-23 11:17:31:529	1527045451529	*	*	0.0	*	*	*
2018-05-23 11:17:36:545	1527045456545	*	*	0.0	*	*	*
2018-05-23 11:17:41:560	1527045461560	*	*	0.0	*	*	*
2018-05-23 11:17:46:573	1527045466573	*	*	0.0	*	*	*
2018-05-23 11:17:51:584	1527045471584	*	*	0.0	*	*	*
2018-05-23 11:17:56:606	1527045476606	*	*	0.0	*	*	*
2018-05-23 11:18:01:622	1527045481622	263.06284	0.0	0.0	-0.26271683	-0.96487296	0.0
2018-05-23 11:18:06:641	1527045486641	263.81177	0.664896	0.0	0.594268	0.80426705	0.0
2018-05-23 11:18:11:657	1527045491657	263.50885	3.770966	0.0	0.37939885	0.92523324	0.0
2018-05-23 11:18:16:677	1527045496677	259.92322	6.443289	0.0	0.3347206	0.9423174	0.0
2018-05-23 11:18:21:692	1527045501692	250.38449	5.571236	0.0	-0.19060473	-0.98166686	0.0
2018-05-23 11:18:26:706	1527045506706	259.078	7.390217	0.1	0.9632958	-0.26844212	0.0
2018-05-23 11:18:31:725	1527045511725	262.92184	10.383021	0.1	0.99954456	0.030177796	0.0
2018-05-23 11:18:36:749	1527045516749	263.26028	12.603513	0.1	0.17409293	0.98472923	0.0
2018-05-23 11:18:41:767	1527045521767	263.655	14.772327	0.1	-0.29939818	-0.95412827	0.0
2018-05-23 11:18:46:782	1527045526782	263.8309	15.779332	0.1	0.53133637	0.84716094	0.0
2018-05-23 11:18:51:811	1527045531811	264.69092	16.2737	0.1	0.12620515	0.99200416	0.0
2018-05-23 11:18:56:830	1527045536830	265.79877	15.103833	0.1	0.9080502	-0.41886145	0.0
2018-05-23 11:19:01:846	1527045541846	262.4222	13.179739	0.1	-0.21182416	0.9773078	0.0
2018-05-23 11:19:06:865	1527045546865	260.53394	11.464575	0.1	0.8462788	0.5327403	0.0
2018-05-23 11:19:11:882	1527045551882	260.05487	10.277838	0.1	0.66694057	0.7451109	0.0
2018-05-23 11:19:16:903	1527045556903	262.3112	9.412356	0.0	0.4373641	0.89928454	0.0
2018-05-23 11:19:21:925	1527045561925	267.15704	10.692268	0.0	0.11981618	0.9927961	0.0
2018-05-23 11:19:26:948	1527045566948	265.91718	0.0	0.0	-0.33525196	-0.94212854	0.0
2018-05-23 11:19:31:987	1527045571987	265.91718	0.0	0.0	*	*	*
2018-05-23 11:19:37:006	1527045577006	265.91718	0.0	0.0	*	*	*
2018-05-23 11:19:42:037	1527045582037	*	*	0.0	*	*	*
2018-05-23 11:19:47:062	1527045587062	*	*	0.0	*	*	*
2018-05-23 11:19:52:091	1527045592091	*	*	0.0	0.37110454	0.92859113	0.0
2018-05-23 11:19:57:127	1527045597127	256.2047	0.0	0.0	-0.41235125	-0.9110249	0.0
2018-05-23 11:20:02:148	1527045602148	257.9814	3.141608	0.0	0.89493364	0.44619924	0.0
2018-05-23 11:20:07:168	1527045607168	259.91086	8.089657	0.0	0.64019495	0.7682125	0.0
2018-05-23 11:20:12:208	1527045612208	261.18332	12.969867	0.0	0.24676636	0.969075	0.0
2018-05-23 11:20:17:249	1527045617249	261.4585	15.897079	0.0	-0.18017064	0.98363537	0.0
2018-05-23 11:20:22:277	1527045622277	259.84677	17.47775	0.0	-0.3747346	0.9271321	0.0
2018-05-23 11:20:27:317	1527045627317	259.70493	17.035698	0.0	0.89236605	0.45131236	0.0
2018-05-23 11:20:32:340	1527045632340	262.52573	22.241566	0.0	0.3279548	0.9446934	0.0
2018-05-23 11:20:37:365	1527045637365	263.854	11.510415	0.0	-0.13566715	-0.9907545	0.0
2018-05-23 11:20:42:384	1527045642384	264.25266	0.0	0.0	-0.6644525	-0.74733055	0.0
2018-05-23 11:20:47:404	1527045647404	267.13983	7.826396	0.0	0.5227523	0.85248464	0.0
2018-05-23 11:20:52:426	1527045652426	266.9292	5.635414	0.0	0.06676889	0.99776846	0.0
2018-05-23 11:20:57:453	1527045657453	264.55258	0.0	0.0	-0.6730098	-0.7396335	0.0
2018-05-23 11:21:02:477	1527045662477	264.49655	0.0	0.0	0.2654185	0.9641333	0.0
2018-05-23 11:21:07:502	1527045667502	264.49655	0.0	0.0	*	*	*
2018-05-23 11:21:12:523	1527045672523	264.49655	0.0	0.0	*	*	*
2018-05-23 11:21:17:558	1527045677558	*	*	0.0	*	*	*
2018-05-23 11:21:22:584	1527045682584	*	*	0.0	*	*	*
2018-05-23 11:21:27:621	1527045687621	*	*	0.0	*	*	*
2018-05-23 11:21:32:656	1527045692656	*	*	0.0	*	*	*
2018-05-23 11:21:37:683	1527045697683	*	*	0.0	*	*	*
2018-05-23 11:21:42:707	1527045702707	*	*	0.0	*	*	*
2018-05-23 11:21:47:727	1527045707727	266.3695	0.0	0.0	-0.35058138	-0.93653226	0.0
2018-05-23 11:21:52:752	1527045712752	264.02664	1.171533	0.0	-0.49953404	0.86629426	0.0
2018-05-23 11:21:57:784	1527045717784	261.81723	4.59666	0.0	0.28446028	0.95868784	0.0
2018-05-23 11:22:02:811	1527045722811	261.23923	6.456412	0.0	0.5791205	0.81524193	0.0
2018-05-23 11:22:07:835	1527045727835	264.69623	0.0	0.0	0.69685835	0.7172088	0.0
2018-05-23 11:22:12:854	1527045732854	262.75766	10.461509	0.0	0.06597697	0.99782115	0.0
2018-05-23 11:22:17:875	1527045737875	263.26828	0.0	0.0	*	*	*
2018-05-23 11:22:22:901	1527045742901	260.92017	0.0	0.0	-0.24871844	-0.96857584	0.0
2018-05-23 11:22:27:920	1527045747920	267.81375	3.217982	0.0	-0.79240507	-0.60999525	0.0
2018-05-23 11:22:32:946	1527045752946	269.73782	5.322603	0.0	0.84731907	0.5310841	0.0
2018-05-23 11:22:37:982	1527045757982	260.6956	4.477107	0.0	-0.84420747	0.5360166	0.0
2018-05-23 11:22:43:003	1527045763003	259.9803	7.170939	0.0	0.90042865	0.43500373	0.0
2018-05-23 11:22:48:045	1527045768045	260.01926	7.389978	0.0	0.526253	0.8503281	0.0
2018-05-23 11:22:53:065	1527045773065	259.58878	6.924222	0.0	0.6815306	0.7317896	0.0
2018-05-23 11:22:58:087	1527045778087	259.0868	5.738431	0.0	0.1960793	0.980588	0.0
2018-05-23 11:23:03:102	1527045783102	264.60385	4.430388	0.0	-0.19355845	-0.98108876	0.0
2018-05-23 11:23:08:116	1527045788116	260.26404	6.345552	0.0	0.8841027	0.4672926	0.0
2018-05-23 11:23:13:133	1527045793133	260.26404	6.345552	0.1	-0.49709058	0.86769867	0.0
2018-05-23 11:23:18:171	1527045798171	260.26404	6.345552	0.2	-0.47343194	-0.8808304	0.0
2018-05-23 11:23:23:186	1527045803186	*	*	0.3	-0.5705526	-0.82126105	0.0
2018-05-23 11:23:28:204	1527045808204	*	*	0.4	-0.59954053	0.8003444	0.0
2018-05-23 11:23:33:237	1527045813237	*	*	0.5	0.5318334	0.84684896	0.0
2018-05-23 11:23:38:268	1527045818268	*	*	0.6	0.9532995	-0.3020265	0.0
2018-05-23 11:23:43:308	1527045823308	*	*	0.6	0.47696254	0.8789236	0.0
2018-05-23 11:23:48:330	1527045828330	*	*	0.6	-0.98541325	0.17017844	0.0
2018-05-23 11:23:53:347	1527045833347	*	*	0.6	-0.40403187	-0.9147449	0.0
2018-05-23 11:23:58:369	1527045838369	*	*	0.6	-0.07819489	0.9969381	0.0
2018-05-23 11:24:03:387	1527045843387	*	*	0.5	0.62705934	0.7789715	0.0
2018-05-23 11:24:08:405	1527045848405	*	*	0.4	-0.8978567	-0.44028777	0.0
2018-05-23 11:24:13:423	1527045853423	*	*	0.4	-0.06850736	0.9976506	0.0
