1527044390161	117.2463277225135	31.84334493343867	6.980527	0.0
1527044392881	117.24286451502829	31.84363644428239	8.749121	0.0
1527044398092	117.242388123	31.843585417	9.365049	0.0
1527044403314	117.242007325	31.843318544	8.098064	271.13223
1527044410320	117.24158665702157	31.843380996889092	2.9243436	255.25012
1527044415306	117.241545044	31.843350164	0.0	215.56448
1527044442315	117.241454207	31.843345602	0.0	274.44855
1527044447326	117.241077399	31.843324657	7.33184	264.2295
1527044452302	117.240695414	31.843333181	7.18658	269.24835
1527044457310	117.240177949	31.843335066	9.985606	267.4004
1527044462317	117.239565496	31.843318932	10.937554	269.70203
1527044467310	117.23913844	31.843336856	5.253578	276.22113
1527044472328	117.239065388	31.843363082	1.26816	135.9093
1527044477317	117.239119714	31.843371097	0.0	87.88798
1527044484311	117.239057303	31.843357915	3.616004	221.22835
1527044489318	117.238735489	31.843287996	5.539957	261.5988
1527044494307	117.238499677	31.84325669	3.358569	266.61316
1527044499311	117.238273448	31.843249572	7.08613	268.60153
1527044504305	117.237805386	31.843235569	10.369138	269.1141
1527044509309	117.237276398	31.843203552	11.159845	267.408
1527044514309	117.236659967	31.843170001	12.033658	268.60422
1527044519317	117.236043316	31.84314493	11.387226	267.93994
1527044524308	117.235421362	31.843138635	11.608632	267.76398
1527044529306	117.234799279	31.843132699	11.112873	267.7124
1527044534312	117.234168218	31.843135277	11.28579	267.86115
1527044539315	117.233566327	31.843130398	11.009712	267.84238
1527044544322	117.232990103	31.843137765	9.423108	268.6733
1527044549309	117.232616536	31.843133861	4.75543	267.6452
1527044554324	117.232485705	31.843126226	0.0	317.2186
1527044615318	117.232427541	31.843130838	0.0	269.79294
1527044620304	117.232074723	31.843122795	8.131824	266.67947
1527044625314	117.231594875	31.843101688	9.560957	267.47726
1527044630304	117.2310489	31.84308418	10.832492	269.5797
1527044635326	117.230524596	31.843091056	8.457142	271.63336
1527044640300	117.230297244	31.843093139	0.829249	187.95982
1527044649304	117.23022752	31.843074089	4.962889	264.69418
1527044654305	117.229831984	31.843006912	8.238097	263.11105
1527044659310	117.229328121	31.842968067	10.193443	266.56064
1527044664310	117.228738805	31.842923123	11.592235	268.8801
1527044669309	117.228111358	31.842892014	12.045918	267.81158
1527044674308	117.227492419	31.842913273	10.476521	268.67386
1527044679315	117.226984567	31.842932379	8.357059	272.13702
1527044684324	117.226633918	31.842963257	4.134902	268.72626
1527044689316	117.226541247	31.843015249	0.0	36.91573
1527044777304	117.226445293	31.843017676	0.0	267.6265
1527044782304	117.226117631	31.843011818	5.468887	269.0051
1527044787314	117.22591195	31.843003641	3.908199	257.86264
1527044792328	117.225548863	31.842997571	7.76621	269.64197
1527044797301	117.225072032	31.842993262	9.375985	268.99744
1527044802317	117.224573108	31.843010794	9.227006	270.17307
1527044807321	117.224165151	31.843028061	5.479403	275.8822
1527044829314	117.22411311	31.843010349	0.0	224.69383
1527044834309	117.223720003	31.842973646	8.403954	262.944
1527044839304	117.223206005	31.842890986	9.701805	265.89017
1527044844316	117.222663572	31.842802714	9.573318	261.97742
1527044849325	117.222156153	31.842784063	10.636115	269.75897
1527044854307	117.221582861	31.842728407	11.680284	267.10263
1527044859309	117.22101006	31.842738007	9.49744	267.1403
1527044864338	117.220647382	31.842751709	3.669169	264.22934
1527044869322	117.220603073	31.842800601	0.636487	42.88126
1527044938306	117.220514277	31.842790968	5.079247	252.12383
1527044943310	117.220096443	31.842794718	9.358743	266.47858
1527044948328	117.219492246	31.842793358	11.85928	268.57968
1527044953313	117.218871953	31.842832833	9.796935	277.5325
1527044958323	117.218660086	31.842910322	1.566074	47.126774
1527044966310	117.218610375	31.842938318	0.0	264.80692
1527044971314	117.218149209	31.842889548	9.267156	268.50308
1527044976351	117.217561562	31.842896784	11.660606	271.38083
1527044981311	117.216987229	31.842900247	9.875161	269.79193
1527044986313	117.216622598	31.842884518	4.898542	273.687
1527044991324	117.216424088	31.843126401	9.612062	354.32132
1527044996325	117.216426125	31.843626296	11.852327	354.40945
1527045001303	117.216351308	31.844138578	10.933798	355.74115
1527045006319	117.216306887	31.844584442	8.512728	0.366948
1527045011306	117.216347323	31.844809516	3.056854	1.461724
1527045016329	117.21638906	31.844928772	0.497586	3.281101
1527045024318	117.216402414	31.844978431	0.0	353.27118
1527045029315	117.216335422	31.845327466	9.466327	353.731
1527045034308	117.216278137	31.845794993	10.165733	355.15094
1527045039327	117.216202637	31.846236787	9.013925	357.9021
1527045044325	117.216175349	31.846678433	9.75409	359.85828
1527045049304	117.216171023	31.847157343	11.226969	354.30054
1527045054324	117.216165416	31.847670337	11.673621	357.79395
1527045059325	117.21616827	31.848195892	10.884597	5.782661
1527045064309	117.216179537	31.84867037	10.009877	359.33258
1527045069303	117.216159118	31.849122914	10.343704	358.8466
1527045074316	117.216099945	31.849583035	10.609707	358.52246
1527045079304	117.216035594	31.850085135	11.390761	357.3561
1527045084300	117.215970518	31.850622759	10.924645	358.90796
1527045089309	117.215974542	31.851106525	9.80458	7.976615
1527045094319	117.216038765	31.851341428	0.886931	89.44519
1527045105310	117.216032718	31.851399249	5.764355	348.22046
1527045110321	117.215976637	31.851715316	2.926014	353.07605
1527045115320	117.215920817	31.852116524	6.542577	357.12558
1527045120304	117.215902071	31.852602844	9.593047	358.86664
1527045125320	117.215903456	31.853129723	12.865397	4.278947
1527045130306	117.216028231	31.853657185	14.107195	17.187834
1527045135319	117.216209189	31.85410506	11.357992	18.215622
1527045140323	117.216375444	31.85455589	10.907486	20.74402
1527045145304	117.21654814	31.854935546	9.590355	22.312757
1527045150300	117.216726938	31.855316686	9.088944	21.495245
1527045155303	117.216878068	31.855643033	7.351845	20.078228
1527045160307	117.217018898	31.85594973	6.801409	24.39324
1527045165306	117.217168379	31.856258063	6.575059	25.41649
1527045170303	117.217267636	31.85649605	6.30796	21.897379
1527045175315	117.2172373	31.856543041	0.0	18.920996
1527045191333	117.217245338	31.856588172	0.410923	18.749155
1527045196323	117.217250642	31.856794169	0.785507	353.48672
1527045201313	117.217193489	31.856918775	1.52735	302.12952
1527045206305	117.216809439	31.857052654	4.97959	290.4025
1527045211388	117.216567217	31.857175138	8.699821	291.94302
1527045216317	117.216633784	31.857133349	0.0	291.44092
1527045226315	117.216585728	31.857159683	0.0	288.89377
1527045231324	117.216330503	31.857271659	0.874833	287.32254
1527045236309	117.21586387	31.857434336	4.991957	291.7759
1527045241355	117.21535562	31.857637368	9.203048	296.4717
1527045246305	117.214947913	31.857878242	12.637265	301.7681
1527045251302	117.214652678	31.858043142	10.676779	300.91846
1527045256296	117.214347154	31.858164783	9.520446	298.51697
1527045261294	117.213985994	31.858287608	9.487851	296.86426
1527045266295	117.213520162	31.858419544	10.374058	294.33685
1527045271298	117.212964569	31.858536553	11.897855	292.0341
1527045276300	117.212384446	31.858649889	12.28046	289.1389
1527045281297	117.211865888	31.858752052	12.557482	289.2951
1527045286310	117.211404613	31.858833414	9.483428	282.5207
1527045291335	117.210947414	31.858915196	7.263839	287.29575
1527045296311	117.210364628	31.858974904	8.811869	280.68912
1527045301332	117.209973709	31.858920685	5.140789	275.13223
1527045306318	117.209602393	31.858930904	3.417364	276.3021
1527045311306	117.209047139	31.858953166	7.924598	273.81866
