0.0
1527044953941	-0.0010646508	0.0021293017	-0.0031939526	1.4141461	0.043512117	-9.796652	0.07566246	-0.05439657	-0.12201309	7.574442E-4	-5.4455496E-4	-0.0012214527	3.7913235E-6	-2.7257245E-6	-6.1138794E-6
1527044953964	0.0	0.0031939526	-0.0031939526	1.5805929	0.07346867	-9.5383835	0.0766279	0.059923053	0.01076889	0.0015222146	5.349581E-5	-0.0011139711	1.5167177E-5	-5.1761863E-6	-1.7768009E-5
1527044953985	0.0	0.0021293017	-0.0042586033	1.3086333	0.110154286	-9.796652	0.048306882	0.0045896173	0.018089294	0.0020058067	9.94417E-5	-9.328774E-4	3.2826392E-5	-4.4106705E-6	-2.8013339E-5
1527044954007	0.0	0.0	-0.0031939526	1.1741682	0.11957121	-9.815783	0.047687344	-0.21802533	-0.08937454	0.0024831968	-0.0020831735	-0.0018275911	5.5295724E-5	-1.4340074E-5	-4.1830634E-5
1527044954028	0.0	0.0	-0.0031939526	1.2127153	0.052980725	-9.806217	0.0806571	-0.2632751	-0.086606026	0.0032881799	-0.0047107413	-0.0026919462	8.4095795E-5	-4.824277E-5	-6.438383E-5
1527044954049	0.0021293017	0.0010646508	-0.005323254	1.2832993	0.09245758	-9.547949	0.085428864	-0.18879044	0.037958145	0.004143394	-0.006600691	-0.0023119536	1.2129392E-4	-1.048612E-4	-8.943043E-5
1527044954070	0.0031939526	0.0042586033	-0.0042586033	1.2460909	0.016708627	-9.471425	0.097123936	-0.1465193	0.20129585	0.005112721	-0.008063	-3.0296273E-4	1.6748338E-4	-1.7803532E-4	-1.0247927E-4
1527044954092	0.0021293017	0.0010646508	-0.005323254	1.1930771	0.119467825	-9.834914	0.09158726	-0.2134099	0.06588364	0.006029586	-0.010199411	3.5658735E-4	2.2325527E-4	-2.694463E-4	-1.0221086E-4
1527044954112	-0.0021293017	-0.0021293017	-0.0042586033	1.2227912	0.08174839	-9.767956	0.064459056	-0.24948871	-0.079481125	0.0066748746	-0.012697001	-4.3908966E-4	2.8684636E-4	-3.8405237E-4	-1.02623824E-4
1527044954133	0.0021293017	0.0021293017	-0.0042586033	1.2249819	0.11118809	-9.605342	0.06398888	-0.21663547	0.031731606	0.0073135034	-0.014859091	-1.2239831E-4	3.5665056E-4	-5.215616E-4	-1.0542574E-4
1527044954156	0.0042586033	0.0021293017	-0.0042586033	1.322871	0.045321282	-9.46186	0.073106095	-0.14355081	0.17594528	0.008045357	-0.016296154	0.0016389606	4.3352804E-4	-6.7750656E-4	-9.783471E-5
1527044954178	0.0021293017	-0.0010646508	-0.005323254	1.1760421	0.0822136	-9.681866	0.09055569	-0.17195225	0.14193344	0.008951895	-0.01801754	0.0030598373	5.186064E-4	-8.492609E-4	-7.431526E-5
1527044954202	0.0042586033	-0.0031939526	-0.005323254	1.2999636	0.110516116	-9.729693	0.062607296	-0.20562077	0.010726929	0.009576735	-0.0200697	0.0031668954	6.1106717E-4	-0.0010393222	-4.3242897E-5
1527044954223	0.0021293017	-0.0021293017	-0.005323254	1.2600089	0.033681616	-9.854045	0.08510865	-0.17432803	-0.08027744	0.010428743	-0.021814868	0.0023632513	7.112029E-4	-0.0012489719	-1.556221E-5
1527044954244	0.0010646508	0.0010646508	-0.005323254	1.2655244	0.13110745	-9.442728	0.07233183	-0.17126626	0.06401253	0.011152846	-0.023529386	0.0030040701	8.192278E-4	-0.0014759388	1.1303473E-5
1527044954265	0.005323254	0.0	-0.006387905	1.1969447	0.05432468	-9.557514	0.06054592	-0.18172783	0.21514702	0.011757113	-0.025343087	0.0051513044	9.3355204E-4	-0.0017198201	5.2000065E-5
1527044954285	0.0010646508	0.0	-0.005323254	1.053102	0.111446545	-9.557514	0.08123476	-0.29381025	0.17422676	0.01257034	-0.02828437	0.0068954593	0.0010553211	-0.001988248	1.1229914E-4
1527044954309	0.0021293017	-0.0021293017	-0.005323254	1.0795916	0.14864902	-9.720128	0.041700147	-0.36774457	0.10181999	0.012987793	-0.0319658	0.007914762	0.0011832502	-0.0022898251	1.8643046E-4
