0.0
1526704052644	0.9358281	0.067073	0.005323254	-0.092002094	-0.43527082	-5.023463	0.55660325	-0.048722193	4.651964	0.0055550747	-4.8626272E-4	0.04642806	2.7720691E-5	-2.426527E-6	2.3168327E-4
1526704052671	1.0870085	-0.24806364	-0.053232543	0.13908327	-0.30714625	-7.7400675	0.44310087	-0.1970176	3.420803	0.009990884	-0.0024585729	0.08067314	1.0553469E-4	-1.7166654E-5	8.678777E-4
1526704052693	0.88259554	-0.73993236	-0.104335785	0.36782342	0.1286263	-9.901873	0.10419781	-0.53206176	0.9870329	0.011033991	-0.0077849547	0.09055417	2.1077295E-4	-6.843978E-5	0.0017249417
1526704052714	0.51209706	-0.9187937	-0.09688323	0.6622256	0.5295223	-11.470616	-0.40801492	-0.887972	-0.8639326	0.006961875	-0.016647192	0.08193185	3.0057514E-4	-1.9036E-4	0.0025856737
1526704052736	0.067073	-0.7601607	-0.058555797	0.8073842	0.6120004	-12.063677	-0.80347306	-1.020582	-1.9379177	-0.0010815593	-0.026864067	0.06253168	3.3000857E-4	-4.0815197E-4	0.003308774
1526704052759	-0.24806364	-0.45247662	0.026616272	0.7118071	0.4539802	-11.35583	-0.85287994	-0.9222356	-1.8850746	-0.009619599	-0.036096416	0.04366051	2.764448E-4	-7.2329544E-4	0.00384031
1526704052781	-0.41201988	-0.1298874	0.11711159	0.39593285	-0.10974331	-9.968831	-0.48888838	-0.61884123	-0.85446453	-0.014498858	-0.042272646	0.035132684	1.5608994E-4	-0.0011143693	0.0042335005
1526704052802	-0.40776128	0.08304276	0.17566739	0.23467323	-0.47674513	-9.174893	-0.011532292	-0.26212788	0.21645832	-0.014614305	-0.044896767	0.037299607	1.0366421E-5	-0.0015506885	0.004596054
1526704052823	-0.30236083	0.09794788	0.17673203	0.2790848	-0.40767348	-8.725315	0.1415594	-0.10848892	0.8310032	-0.013201498	-0.04597952	0.045593277	-1.2843877E-4	-0.0020041754	0.0050097024
1526704052845	-0.14159857	-0.0031939526	0.09368927	0.46657294	0.1659229	-8.285301	-0.12903848	-0.26078433	1.2844181	-0.014493281	-0.048590187	0.05845137	-2.670627E-4	-0.0024775362	0.005530489
1526704052868	0.13308136	-0.15543902	-0.022357667	0.6994901	0.63376206	-8.036598	-0.6095257	-0.5386247	1.6432018	-0.02059514	-0.05398227	0.07490119	-4.4269487E-4	-0.002990954	0.006197974
1526704052890	0.45354125	-0.33110642	-0.08943067	0.8810459	0.90022737	-8.055729	-1.021256	-0.7195618	1.7699366	-0.030818764	-0.06118568	0.09261973	-7.000429E-4	-0.0035674176	0.007036486
1526704052912	0.6238854	-0.48867473	-0.10114183	0.98985285	1.4216219	-8.467047	-1.4192972	-0.9877552	1.5800104	-0.044983793	-0.07104379	0.10838872	-0.0010783095	-0.0042272634	0.00803955
1526704052940	0.603657	-0.603657	-0.08197811	1.1226462	1.4172798	-9.27055	-1.7379644	-1.1859646	0.9985142	-0.062382266	-0.08291628	0.11838468	-0.0016157213	-0.004997898	0.009174645
1526704052967	0.40669662	-0.62495005	-0.006387905	1.2214917	1.0299027	-10.485369	-1.8049291	-1.0358675	-0.0103673935	-0.08039602	-0.093254566	0.118281215	-0.0023282073	-0.005877018	0.010355645
1526704052989	-0.028745573	-0.5067738	0.118176244	1.1963012	0.68463874	-10.954078	-1.6951605	-0.75866425	-0.86720943	-0.09736599	-0.10084943	0.10959973	-0.0032179803	-0.0068485895	0.011496284
1526704053011	-0.5142264	-0.24806364	0.19802506	1.4731685	0.93563	-10.3131895	-1.7850593	-0.5988996	-0.78759193	-0.115235925	-0.10684491	0.10171528	-0.004282141	-0.007888186	0.012554004
1526704053032	-0.76974255	0.020228365	0.1990897	1.8629378	1.1800475	-9.127066	-2.1553125	-0.49669418	0.12424755	-0.13674662	-0.11180207	0.10295532	-0.0055395733	-0.008979268	0.0135753425
1526704053053	-0.7793244	0.1320167	0.18524924	1.9149153	1.4997485	-8.103557	-2.4338207	-0.48758644	1.2241507	-0.16111119	-0.116683215	0.115210086	-0.007030476	-0.0101229325	0.014667351
