2	1526704049977	0.7630676	-0.24194217	-9.767956	-0.045779984	0.056426495	0.026616272	-17.375	-10.5	27.4375	0.28324357	-0.038166337	0.029568309	0.957832
2	1526704049980	0.81339055	-0.27909297	-9.595777	-0.044715334	0.03832743	0.036198128	-18.125	-9.0625	28.125	0.30423334	-0.0341807	0.032891147	0.9514157
2	1526704050008	0.86203504	-0.3359564	-9.547949	-0.021293016	-0.0031939526	0.043650683	-18.0625	-11.9375	27.4375	0.3087988	-0.029552829	0.033238962	0.9500869
2	1526704050012	0.8227343	-0.4125324	-9.624473	0.011711159	-0.045779984	0.046844635	-18.125	-10.5	27.4375	0.30232358	-0.026093444	0.031439252	0.95232934
2	1526704050012	0.8113506	-0.441817	-9.758389	0.043650683	-0.08091346	0.04045673	-19.5625	-10.4375	27.4375	0.29013604	-0.025472915	0.030189645	0.95616984
2	1526704050019	0.7900001	-0.480777	-9.921003	0.067073	-0.09155997	0.03832743	-18.8125	-11.1875	27.4375	0.29917398	-0.026572661	0.030918594	0.95332724
2	1526704050090	0.70124865	-0.4817591	-10.102748	0.07771951	-0.07878416	0.034068827	-17.3125	-11.875	28.8125	0.3014268	-0.027148757	0.031586677	0.9525792
2	1526704050094	0.66224325	-0.47249722	-10.150576	0.07665486	-0.046844635	0.023422318	-18.8125	-10.4375	28.125	0.30334178	-0.026731636	0.02916118	0.9520603
2	1526704050094	0.58603084	-0.42468894	-10.112313	0.0628144	-0.013840461	0.01277581	-19.5625	-10.4375	27.4375	0.2920857	-0.026291428	0.026634825	0.9556596
2	1526704050102	0.60699964	-0.39540434	-9.978396	0.054297194	0.01277581	0.0042586033	-18.8125	-9.0625	28.125	0.29000914	-0.02698041	0.026482036	0.95627683
2	1526704050103	0.6086889	-0.38521203	-9.854045	0.04790929	0.029810224	-0.0	-19.4375	-11.125	29.5	0.29807192	-0.02916485	0.026843885	0.9537201
2	1526704050107	0.6869397	-0.38459176	-9.739259	0.05110324	0.028745573	-0.0042586033	-20.1875	-12.625	26.6875	0.30070525	-0.029813195	0.027555313	0.95285267
2	1526704050107	0.7370997	-0.39323333	-9.576645	0.056426495	0.022357667	-0.005323254	-18.75	-12.625	27.4375	0.3030185	-0.02920995	0.028042821	0.952124
2	1526704050108	0.7104472	-0.40192658	-9.423597	0.058555797	0.0	-0.0021293017	-19.4375	-11.125	29.5	0.30301088	-0.027491303	0.028403433	0.952167
2	1526704050124	0.7210786	-0.40151304	-9.347074	0.06600835	-0.04045673	-0.008517207	-18.6875	-10.4375	30.9375	0.30455267	-0.024174431	0.029803172	0.95172215
2	1526704050124	0.6516298	-0.28814808	-9.509686	0.072396256	-0.07771951	-0.013840461	-16.75	-10.5	26.0	0.30935386	-0.022269545	0.030508371	0.95019656
2	1526704050155	0.6293332	-0.18461353	-9.729693	0.08304276	-0.09794788	-0.018099064	-18.0	-11.1875	29.5	0.3129329	-0.0218472	0.030530492	0.94903296
2	1526704050156	0.60735196	-0.12857716	-9.930569	0.09475392	-0.086236715	-0.018099064	-20.1875	-9.75	28.875	0.31395322	-0.023040613	0.02989432	0.948688
2	1526704050156	0.5872878	-0.14797962	-9.997527	0.09688323	-0.055361845	-0.017034413	-18.75	-9.75	29.5	0.31704807	-0.024515927	0.0297957	0.94762427
2	1526704050157	0.6561596	-0.21394981	-9.873176	0.086236715	-0.018099064	-0.017034413	-18.75	-9.75	29.5	0.3151703	-0.025722325	0.028992137	0.9482434
2	1526704050167	0.71607846	-0.26062095	-9.700996	0.053232543	0.01277581	-0.018099064	-18.0	-9.75	30.1875	0.3151073	-0.026770445	0.02716278	0.9482895
2	1526704050179	0.86333346	-0.21162376	-9.442728	0.009581857	0.02555162	-0.007452556	-17.3125	-11.1875	28.875	0.31213126	-0.0275126	0.025566071	0.94929636
2	1526704050187	0.91130257	-0.24970499	-9.442728	-0.036198128	0.018099064	0.013840461	-17.3125	-11.9375	28.125	0.3130093	-0.028474974	0.024257746	0.9490131
2	1526704050197	0.9009973	-0.307137	-9.500121	-0.07346091	0.011711159	0.033004176	-18.8125	-11.1875	26.6875	0.3114307	-0.029372267	0.0234169	0.94952613
2	1526704050207	0.8038254	-0.412429	-9.605342	-0.09688323	0.008517207	0.046844635	-17.3125	-11.1875	28.875	0.31044373	-0.029321093	0.023294812	0.94985384
2	1526704050217	0.72604215	-0.4795364	-9.691431	-0.10646509	0.009581857	0.05003859	-18.75	-11.1875	28.875	0.31157094	-0.029192869	0.02284796	0.94949955
2	1526704050227	0.6590765	-0.47948474	-9.681866	-0.10114183	0.008517207	0.044715334	-19.5	-11.1875	28.125	0.3100895	-0.028540654	0.02321847	0.94999516
2	1526704050237	0.60196835	-0.48884994	-9.65317	-0.07346091	-0.010646508	0.03726278	-17.375	-9.75	28.875	0.31310186	-0.02854062	0.024032742	0.94898635
2	1526704050247	0.51468766	-0.5178244	-9.729693	-0.033004176	-0.03832743	0.022357667	-18.0	-11.875	28.8125	0.31005007	-0.028608397	0.024462301	0.9499748
2	1526704050257	0.41560793	-0.6714933	-9.978396	0.018099064	-0.053232543	-0.0	-18.75	-11.1875	28.125	0.3117021	-0.02886276	0.024092179	0.9494358
2	1526704050269	0.32743338	-0.71987027	-10.121879	0.052167892	-0.046844635	-0.028745573	-18.75	-10.4375	29.5	0.31459567	-0.028654898	0.0241437	0.9484859
2	1526704050279	0.39548984	-0.6432942	-10.045355	0.04790929	-0.02555162	-0.04897394	-16.6875	-11.25	26.6875	0.31235904	-0.028582036	0.02424519	0.9492245
2	1526704050289	0.4139526	-0.5959511	-10.093183	0.026616272	0.0	-0.059620447	-18.75	-11.1875	29.5	0.3105537	-0.028812163	0.024202852	0.94981074
2	1526704050297	0.44290513	-0.53872585	-10.074051	-0.0010646508	0.034068827	-0.070266955	-18.0	-11.875	28.8125	0.30678305	-0.028948136	0.02422762	0.9510306
2	1526704050307	0.5108522	-0.4812422	-10.007092	-0.027680922	0.059620447	-0.07878416	-18.125	-9.75	28.125	0.30643025	-0.029321734	0.023906898	0.951141
2	1526704050318	0.56078446	-0.40425265	-9.854045	-0.034068827	0.06387905	-0.08197811	-18.0625	-11.1875	28.125	0.30845958	-0.029305829	0.024088921	0.9504807
